Bern_flow,Bern_temperature,BER_ff,BER_qnh,BER_rh,BER_rr,BER_ss,BER_td,BER_tt,brienz_flow,brienz_temperature,interlaken_flow,interlaken_temperature,thun_flow,thun_temperature,hagneck_flow,hagneck_temperature,biel_flow,biel_temperature,THU_ff,THU_qnh,THU_rh,THU_rr,THU_ss,THU_td,THU_tt,INT_ff,INT_qnh,INT_rh,INT_rr,INT_ss,INT_td,INT_tt,BRZ_ff,BRZ_qnh,BRZ_rr,BAN_ff_tow,BAN_rh_tow,BAN_ss,BAN_td_tow,BAN_tt_tow,MSK_ff_tow,MSK_rh_tow,MSK_ss,MSK_td_tow,MSK_tt_tow
92,9.2,1.4,1015.8,98,0,0,3.2,3.5,16,5.18,39,8.87,79,9.85,123,10.04,302,9.53,4,1015.3,97,0,0,2.9,3.3,11.2,1015.1,91,0,0,2.8,4.2,2.5,1014.9,0,23,98.1,0,1.1,1.4,0.7,96.5,0,1.7,2.2
92,9.2,3.2,1015.6,97,0,0,3,3.4,16,5.19,39,8.87,79,9.86,122,10.02,303,9.53,1.8,1015.4,98,0,0,2.9,3.2,10.4,1015,90,0,0,2.7,4.2,1.1,1015,0,14.4,96,0,0.9,1.5,0,96.5,0,1.7,2.2
92,9.2,3.6,1015.6,97,0,0,3,3.4,16,5.23,39,8.87,79,9.86,125,10.08,303,9.53,3.6,1015.5,98,0,0,3,3.3,9,1015,90,0,0,2.8,4.3,4,1015.1,0,7.9,95.6,0,1,1.6,2.5,96.6,0,1.7,2.2
92,9.2,3.2,1015.6,97,0.1,0,2.9,3.3,,,39,8.86,80,9.86,124,10.07,304,9.53,4.7,1015.7,98,0,0,3.2,3.5,2.5,1015.1,92,0,0,3,4.2,1.1,1015.2,0,11.2,94.8,0,0.9,1.6,2.5,96.6,0,1.7,2.2
92,9.2,4,1015.8,97,0,0,3,3.4,16,5.2,39,8.86,80,9.87,125,10,304,9.53,2.9,1015.7,97,0,0,3.1,3.5,2.9,1015.1,93,0,0,3,4.1,1.1,1015.2,0,13.7,97.1,0,1,1.4,3.2,96.7,0,1.7,2.2
92,9.2,2.9,1016,97,0,0,2.9,3.4,16,5.23,38,8.87,79,9.87,125,10.07,304,9.53,2.9,1015.5,97,0,0,3.2,3.6,3.2,1015.2,92,0,0,3,4.2,3.2,1015.3,0,19.4,98,0,0.9,1.2,5.4,96.7,0,1.7,2.2
92,9.19,4,1015.6,97,0.2,0,2.9,3.3,16,5.24,38,8.86,79,9.87,127,10.06,304,9.53,4.3,1015.4,96,0,0,3.1,3.6,5.4,1015.1,91,0,0,2.9,4.2,5,1015.3,0,23,97.1,0,1,1.4,4.7,96.8,0,1.7,2.2
92,9.19,2.5,1015.4,96,0.1,0,2.9,3.4,16,5.2,39,8.87,80,9.87,127,10.03,304,9.53,4,1015.8,96,0,0,3.2,3.7,6.5,1015.1,89,0,0,2.7,4.4,6.5,1015.1,0,18.4,90,0,0.7,2.2,0.7,96.9,0,1.8,2.2
92,9.19,2.2,1015.7,97,0,0,3,3.4,16,5.23,39,8.87,80,9.87,127,10.07,304,9.53,3.6,1015.9,98,0,0,3.2,3.5,3.2,1015.2,90,0,0,2.8,4.3,2.9,1015.1,0,19.4,93,0,0.7,1.7,6.5,96.9,0,1.9,2.3
92,9.19,1.8,1016.1,98,0,0,3.1,3.4,17,5.25,38,8.87,79,9.87,126,10.07,304,9.53,3.2,1015.8,98,0,0,3.2,3.5,5.8,1015.6,90,0,0,2.9,4.3,3.2,1015.2,0,26.3,97.4,0,0.7,1.1,3.2,97,0,1.9,2.3
92,9.19,1.1,1016,98,0.1,0,3.1,3.4,20,5.21,38,8.87,79,9.87,128,10.03,305,9.53,1.8,1015.8,98,0,0,3.2,3.5,8.3,1015.6,88,0,0,2.7,4.5,4.3,1015.5,0,27.4,95,0,0.9,1.6,1.4,97,0,1.9,2.3
92,9.19,1.4,1015.7,99,0.3,0,3.1,3.3,21,5.18,38,8.87,79,9.87,127,10.1,305,9.54,2.2,1015.7,98,0,0,3.3,3.6,5.8,1015.5,87,0,0,2.6,4.6,2.2,1015.6,0,25.6,89.9,0,0.6,2.1,2.2,97,0,1.9,2.3
92,9.19,2.9,1015.7,98,0,0,3,3.3,21,5.11,38,8.86,79,9.87,128,10.07,305,9.53,2.5,1015.9,98,0,0,3.3,3.6,4.3,1015.5,89,0,0,2.7,4.4,0,1015.6,0,22.7,90.9,0,0.9,2.2,0,97.1,0,1.9,2.3
92,9.19,1.4,1015.9,98,0,0,2.9,3.2,21,5.04,39,8.87,79,9.87,147,9.94,305,9.53,3.2,1016.1,98,0,0,3.2,3.5,2.9,1015.6,87,0,0,2.7,4.6,0.7,1015.6,0.1,25.2,94.4,0,1.1,1.9,11.2,97.1,0,2,2.4
92,9.19,4.3,1016.1,97,0,0,3.3,3.7,22,5.05,38,8.87,79,9.87,167,10.07,305,9.53,3.2,1015.9,98,0,0,3.3,3.5,5.4,1015.8,87,0,0,2.6,4.6,2.2,1015.6,0,27.7,97.2,0,1.3,1.7,9.7,97.2,0,2.1,2.5
92,9.19,3.2,1016,97,0,0,3.2,3.7,25,5.05,38,8.87,79,9.87,179,10.09,305,9.53,1.4,1015.9,99,0,0,3.3,3.5,7.9,1015.9,88,0,0,2.8,4.6,0.4,1015.7,0,26.6,92.9,0,1,2,4,97.1,0,2.1,2.5
92,9.19,2.2,1015.9,96,0,0,3,3.6,26,5.01,39,8.87,79,9.87,180,9.99,305,9.53,1.8,1015.8,98,0,0,3.2,3.4,6.1,1015.6,89,0,0,2.8,4.5,0,1015.9,0,26.6,89,0,0.7,2.3,1.1,97,0,2,2.4
92,9.19,3.2,1016,97,0,0,3.1,3.5,23,4.99,39,8.87,79,9.87,181,10.13,306,9.53,5,1016.1,99,0,0,3.3,3.5,4.7,1015.4,90,0,0,3,4.5,2.9,1015.5,0,29.2,90,0,0.7,2.2,3.2,97,0,1.9,2.3
92,9.19,5,1016.2,98,0,0,3.2,3.6,21,5.01,39,8.87,79,9.87,177,10.09,305,9.53,1.8,1016.1,98,0,0,3.4,3.7,4,1015.6,91,0,0,3.1,4.4,3.2,1015.5,0,25.2,95.7,0,1,1.6,6.5,97.2,0,1.9,2.3
92,9.19,4.3,1016.3,97,0,0,3.2,3.6,18,5.04,39,8.87,79,9.87,172,10.09,306,9.52,6.8,1016.1,98,0,0,3.2,3.5,2.5,1015.9,91,0,0,3.1,4.4,2.2,1015.6,0,20.2,94.2,0,0.8,1.6,5.8,97.3,0,1.8,2.2
91,9.19,4.7,1016.2,97,0,0,3.1,3.5,17,5.13,39,8.87,79,9.87,169,10.13,306,9.52,5,1016,98,0,0,3.3,3.5,4.3,1015.8,92,0,0,3.1,4.3,1.4,1015.9,0,14,98.1,0,0.9,1.2,2.5,97.4,0,1.8,2.2
91,9.19,5.8,1016.2,97,0,0,3.1,3.5,15,5.23,39,8.87,79,9.87,165,10.14,306,9.52,2.2,1015.8,98,0,0,3.2,3.5,5.4,1015.7,94,0,0,3.3,4.2,1.4,1015.8,0,13.7,98.1,0,0.9,1.2,2.9,97.5,0,1.8,2.2
91,9.19,6.8,1016.1,96,0,0,3,3.5,15,5.29,39,8.87,79,9.87,162,10.09,306,9.52,2.9,1015.8,99,0,0,3.3,3.5,5.4,1015.5,94,0,0,3.3,4.2,3.2,1015.5,0,12.6,97.9,0,0.9,1.2,4.3,97.5,0,1.8,2.2
91,9.19,4,1016.3,98,0,0,3,3.4,16,5.35,38,8.87,79,9.87,162,10.19,306,9.52,2.9,1016.1,99,0,0,3.4,3.6,4.3,1015.6,95,0,0,3.5,4.2,2.2,1015.3,0,15.5,98.3,0,1,1.2,0.7,97.6,0,2,2.3
91,9.19,2.9,1016.5,98,0,0,3.1,3.4,16,5.38,38,8.87,79,9.87,161,10.18,306,9.52,1.4,1016.3,98,0,0,3.4,3.6,1.8,1015.9,94,0,0,3.4,4.3,1.1,1015.4,0,15.8,98.3,0,0.9,1.1,0.4,97.7,0,2.1,2.4
91,9.2,2.9,1016.7,97,0,0,3.1,3.5,16,5.36,38,8.87,79,9.87,154,10.17,306,9.52,0,1016.5,98,0,0,3.4,3.7,3.6,1016.1,93,0,0,3.3,4.4,2.9,1015.9,0,16.2,99,0,1,1.1,4,97.7,0,2.2,2.5
91,9.2,2.5,1016.8,98,0,0,3,3.4,16,5.34,38,8.87,79,9.87,154,10.19,306,9.52,2.2,1016.6,99,0,0,3.4,3.6,4.7,1016.3,93,0,0,3.4,4.4,3.2,1016.2,0,15.5,97.9,0,0.9,1.2,2.5,97.7,0,2.2,2.5
91,9.2,1.4,1016.8,98,0.1,0,3,3.3,15,5.34,38,8.87,79,9.87,152,10.17,306,9.52,1.8,1016.7,99,0,0,3.4,3.6,5.4,1016.4,94,0,0,3.4,4.3,3.2,1016.2,0,20.2,95.2,0,1.1,1.8,3.6,97.7,0,2.3,2.6
91,9.2,1.4,1016.8,97,0.1,0,3.1,3.5,15,5.34,39,8.87,79,9.87,148,10.21,307,9.52,1.4,1016.7,98,0,0,3.4,3.6,6.8,1016.4,93,0,0,3.4,4.4,3.2,1016.4,0,23.4,96.8,0,1.1,1.6,4,97.7,0,2.2,2.5
91,9.2,1.8,1016.9,97,0.1,0,3.1,3.5,15,5.33,39,8.87,79,9.87,148,10.18,307,9.52,1.1,1016.9,98,0,0,3.5,3.7,7.6,1016.5,94,0.1,0,3.4,4.3,0.4,1016.5,0,24.5,94.9,0,1.1,1.8,5,97.7,0,2.3,2.6
91,9.2,2.2,1017,98,0,0,3.2,3.5,15,5.34,39,8.86,79,9.87,148,10.18,307,9.51,2.2,1016.9,98,0,0,3.4,3.7,9,1016.7,94,0,0,3.4,4.3,3.2,1016.6,0.2,20.9,96.1,0,1.3,1.9,2.9,97.8,0,2.4,2.7
91,9.2,1.4,1017,98,0,0,3.2,3.5,14,5.34,39,8.86,79,9.87,146,10.14,307,9.51,5.4,1017,98,0,0,3.3,3.6,5.8,1016.7,93,0,0,3.5,4.5,2.2,1016.6,0.1,11.5,97.1,0,1.5,1.9,4.3,97.8,0,2.4,2.7
91,9.2,1.1,1017.2,99,0.1,0,3.2,3.4,13,5.35,38,8.86,79,9.87,146,10.16,307,9.51,4,1017.1,98,0,0,3.3,3.6,2.5,1016.7,95,0.1,0,3.6,4.3,1.4,1016.7,0.1,7.6,97.4,0,1.3,1.7,2.9,97.8,0,2.4,2.7
91,9.2,0.4,1017.2,98,0,0,3.3,3.5,13,5.35,39,8.86,79,9.86,143,10.13,307,9.51,4.7,1017.2,98,0,0,3.4,3.7,6.5,1016.7,97,0,0,3.6,4.1,2.2,1016.7,0.1,5.8,98.5,0,1.5,1.7,2.9,97.7,0,2.4,2.7
91,9.2,0.7,1017.3,98,0.1,0,3.3,3.6,16,5.35,38,8.86,79,9.86,144,10.11,307,9.51,4.3,1017.2,98,0,0,3.3,3.7,6.1,1016.8,97,0.1,0,3.6,4.1,2.5,1016.8,0,6.1,100,0,1.5,1.5,5.4,97.7,0,2.3,2.6
91,9.21,0.7,1017.3,98,0,0,3.3,3.5,18,5.32,38,8.86,79,9.86,141,10.1,307,9.51,3.2,1017.3,98,0.1,0,3.4,3.7,4,1016.9,97,0,0,3.7,4.2,4.7,1016.8,0.1,5.4,98.6,0,1.3,1.5,8.6,97.7,0,2.2,2.5
91,9.21,1.8,1017.3,97,0.1,0,3.2,3.6,19,5.21,38,8.86,79,9.85,138,10.08,308,9.51,3.6,1017.3,98,0,0,3.4,3.7,1.8,1017,97,0,0,3.7,4.2,5.4,1017,0.1,5.4,96.8,0,0.9,1.4,8.6,97.8,0,2.3,2.6
91,9.21,1.4,1017.4,97,0,0,3.3,3.7,20,5.13,38,8.86,79,9.85,136,10.07,308,9.51,4,1017.3,98,0.1,0,3.3,3.6,2.2,1017,96,0.1,0,3.7,4.2,2.9,1017.1,0.1,5.4,99,0,1.2,1.3,6.5,97.8,0,2.3,2.6
91,9.22,2.9,1017.5,98,0,0,3.4,3.8,20,5.11,38,8.86,79,9.85,134,10.06,308,9.51,3.6,1017.5,98,0.1,0,3.4,3.7,1.1,1017,96,0,0,3.7,4.3,2.5,1017.1,0,3.2,99.3,0,1.1,1.2,6.1,97.8,0,2.4,2.7
91,9.22,1.4,1017.5,98,0,0,3.4,3.7,20,5.13,38,8.86,79,9.84,133,10.05,308,9.51,1.4,1017.5,98,0.2,0,3.4,3.7,1.4,1017.1,96,0,0,3.7,4.2,2.9,1017.1,0.1,2.9,98.8,0,1.1,1.3,6.5,97.8,0,2.4,2.7
91,9.22,1.4,1017.5,98,0,0,3.4,3.6,20,5.17,38,8.86,79,9.84,133,10.04,308,9.51,2.2,1017.5,99,0,0,3.4,3.6,2.2,1017.1,97,0.1,0,3.7,4.1,1.4,1017.1,0.1,5,97.6,0,1,1.3,2.9,97.8,0,2.5,2.8
91,9.22,0.4,1017.6,99,0,0,3.4,3.6,19,5.16,38,8.86,79,9.84,127,10.04,308,9.51,0.7,1017.5,99,0,0,3.4,3.6,2.2,1017.2,97,0,0,3.7,4.1,2.2,1017.1,0,6.5,97.2,0,1,1.4,2.5,97.9,0,2.6,2.9
91,9.22,1.4,1017.6,99,0,0,3.5,3.7,18,5.16,38,8.86,79,9.83,125,10.04,308,9.51,1.1,1017.6,98,0,0,3.5,3.7,0.7,1017.2,97,0.1,0,3.8,4.2,2.5,1017.2,0,5.4,97.5,0,1,1.4,3.6,97.8,0,2.6,2.9
90,9.22,1.1,1017.7,98,0,0,3.5,3.7,17,5.19,38,8.86,79,9.83,123,10.04,308,9.51,2.2,1017.6,99,0,0,3.4,3.6,1.4,1017.3,97,0.2,0,3.8,4.2,2.5,1017.3,0.1,5.4,97.7,0,1,1.3,3.2,97.8,0,2.6,2.9
90,9.22,1.1,1017.7,98,0,0,3.4,3.7,16,5.27,38,8.86,79,9.83,122,10.04,,,1.4,1017.7,99,0,0,3.5,3.6,4,1017.3,98,0.1,0,3.8,4.1,2.5,1017.3,0.1,5.4,98.6,0,1.1,1.3,3.2,97.8,0,2.6,2.9
90,9.22,1.1,1017.7,98,0,0,3.4,3.7,14,5.34,38,8.86,79,9.83,118,10.04,308,9.51,0.4,1017.7,99,0.1,0,3.5,3.6,2.9,1017.4,98,0.1,0,3.8,4.1,2.2,1017.3,0.1,5.8,97.8,0,1,1.3,0.7,97.8,0,2.7,3
90,9.22,2.2,1017.8,98,0.1,0,3.2,3.6,13,5.38,38,8.86,79,9.83,117,10.04,307,9.51,0.7,1017.7,99,0,0,3.5,3.7,1.8,1017.4,98,0.1,0,3.9,4.2,3.2,1017.3,0.1,5.8,100,0,1.1,1.1,0,97.8,0,2.7,3
90,9.22,2.5,1017.8,97,0,0,3.2,3.6,11,5.45,38,8.86,79,9.83,115,10.04,308,9.51,1.4,1017.7,99,0,0,3.5,3.6,1.4,1017.4,98,0.1,0,3.9,4.2,2.5,1017.4,0,5,99.7,0,1.2,1.2,0,97.7,0,2.6,2.9
90,9.22,3.6,1017.9,98,0,0,3.3,3.6,11,5.52,38,8.86,79,9.84,114,10.03,307,9.51,1.8,1017.8,99,0,0,3.5,3.6,2.2,1017.5,98,0,0,3.9,4.2,3.2,1017.4,0.1,6.5,97.6,0,1.1,1.4,1.8,97.7,0,2.6,2.9
90,9.23,4,1017.9,98,0,0,3.3,3.6,10,5.61,38,8.86,79,9.84,113,10.02,307,9.51,1.4,1017.7,99,0,0,3.6,3.7,2.9,1017.4,98,0,0,3.9,4.2,4,1017.4,0.1,6.8,98.3,0,1.2,1.4,2.5,97.7,0,2.5,2.8
90,9.23,5.8,1017.9,98,0,0,3.3,3.6,10,5.68,38,8.86,79,9.84,110,10.01,307,9.51,0.4,1017.7,99,0,0,3.5,3.6,4.3,1017.4,98,0.1,0,4,4.2,3.6,1017.3,0,7.6,96,0,0.7,1.3,4,97.8,0,2.5,2.8
90,9.23,4.7,1017.9,98,0,0,3.3,3.6,9,5.75,38,8.86,79,9.84,110,10,307,9.51,1.1,1017.8,99,0,0,3.6,3.7,5,1017.5,98,0,0,3.9,4.2,3.2,1017.5,0,10.4,97.1,0,1,1.4,5.8,97.8,0,2.5,2.8
90,9.23,6.1,1017.9,97,0,0,3.3,3.7,9,5.8,38,8.86,79,9.84,111,9.98,307,9.51,2.2,1017.9,99,0,0,3.6,3.7,6.5,1017.5,98,0,0,3.9,4.3,4,1017.4,0,10.8,95.9,0,0.8,1.4,7.6,97.8,0,2.4,2.7
90,9.23,7.2,1018,98,0,0,3.3,3.6,9,5.83,38,8.85,79,9.84,108,9.96,307,9.51,1.4,1017.9,99,0,0,3.6,3.7,5,1017.5,97,0,0,3.8,4.3,3.2,1017.4,0,11.5,96.4,0,0.8,1.3,9.4,97.9,0,2.4,2.7
90,9.23,8.3,1018.1,98,0,0,3.4,3.7,10,5.85,38,8.86,79,9.84,107,9.93,307,9.51,2.2,1017.8,99,0,0,3.5,3.6,3.2,1017.5,97,0,0,3.9,4.3,2.9,1017.4,0,12.2,97.1,0,0.8,1.2,8.6,98,0,2.3,2.6
90,9.23,10.4,1018.1,97,0,0,3.2,3.6,10,5.85,38,8.86,79,9.84,107,9.91,307,9.5,1.8,1017.8,99,0,0,3.5,3.6,3.2,1017.6,98,0,0,3.9,4.2,1.8,1017.5,0.1,14.4,96.5,0,0.7,1.2,8.6,98,0,2.3,2.6
90,9.23,10.4,1018.2,98,0,0,3.3,3.6,10,5.83,38,8.86,79,9.84,106,9.88,307,9.5,0.7,1017.9,99,0,0,3.4,3.5,1.4,1017.6,98,0.1,0,4,4.3,0.4,1017.5,0,16.6,96.1,0,0.5,1.1,9,98.1,0,2.3,2.6
90,9.23,9,1018.3,98,0,0,3.3,3.6,10,5.81,38,8.86,79,9.84,105,9.85,307,9.5,0.7,1017.9,99,0,0,3.5,3.6,3.6,1017.5,98,0,0,3.9,4.2,0.7,1017.5,0,17.6,96.1,0,0.4,1,10.4,98.1,0,2.3,2.6
90,9.23,8.3,1018.3,99,0,0,3.3,3.5,10,5.82,38,8.86,79,9.84,103,9.82,306,9.5,1.4,1018,99,0,0,3.5,3.6,2.9,1017.6,98,0,0,3.9,4.2,0,1017.6,0,19.1,93.7,0,0.2,1.1,10.8,98.2,0,2.4,2.7
90,9.23,7.9,1018.3,99,0,0,3.3,3.5,10,5.84,38,8.86,79,9.84,103,9.79,306,9.5,2.2,1018.1,99,0,0,3.4,3.5,2.2,1017.6,98,0,0,3.9,4.2,2.2,1017.6,0,18.4,95.6,0,0.4,1,10.8,98.3,0,2.7,2.9
90,9.23,8.3,1018.4,98,0,0,3.2,3.5,10,5.92,38,8.85,79,9.84,103,9.76,306,9.5,2.2,1018.2,99,0,0,3.6,3.7,1.8,1017.7,98,0,0,3.9,4.2,3.6,1017.6,0,17.3,95.5,0,0.5,1.1,11.9,98.3,0,2.6,2.8
90,9.23,8.3,1018.5,98,0,0,3.2,3.5,10,5.92,38,8.85,79,9.84,102,9.69,306,9.5,2.2,1018.3,99,0,0,3.7,3.8,2.2,1017.8,98,0,0,4,4.2,2.9,1017.6,0,19.4,94.4,0,0.1,0.9,12.2,98.3,0,2.6,2.8
90,9.23,7.2,1018.6,98,0,0,3.3,3.6,10,5.98,38,8.85,79,9.84,103,9.73,306,9.5,3.2,1018.5,99,0,0,3.6,3.8,2.5,1018,98,0,0,3.9,4.2,2.2,1017.8,0,19.1,94.3,0,0.3,1.1,13,98.3,0,2.6,2.8
90,9.22,6.1,1018.6,98,0,0,3.2,3.5,10,6.02,38,8.85,79,9.84,103,9.69,306,9.5,3.6,1018.5,98,0,0,3.6,3.9,0.7,1018.1,98,0,0,4,4.3,1.1,1018.1,0,19.1,93.2,0,0.1,1.1,15.1,98.3,0,2.5,2.7
90,9.22,5.8,1018.6,97,0,0,3.2,3.6,11,6.03,38,8.85,79,9.84,103,9.62,306,9.5,2.9,1018.6,98,0,0,3.6,3.9,1.1,1018.2,98,0,0,3.9,4.2,2.2,1018.1,0,20.9,93.2,0,0.1,1.1,16.6,98.3,0,2.5,2.7
90,9.22,6.1,1018.7,97,0,0,3.2,3.6,15,5.96,38,8.85,79,9.84,104,9.63,306,9.5,2.5,1018.6,98,0.1,0,3.6,3.9,0.7,1018.3,98,0,0,4,4.3,2.2,1018.2,0,21.2,95.7,0,0.4,1,16.9,98.3,0,2.5,2.7
90,9.22,5.4,1018.8,98,0,0,3.3,3.6,17,5.83,38,8.85,79,9.84,104,9.65,306,9.5,2.5,1018.6,98,0.1,0,3.7,4,1.4,1018.3,98,0,0,4,4.3,6.5,1018.3,0,22.7,96.2,0,0.4,0.9,20.2,98.4,0,2.5,2.7
90,9.21,5.4,1018.9,98,0,0,3.3,3.6,17,5.66,38,8.85,79,9.84,103,9.61,307,9.5,2.2,1018.8,98,0,0,3.6,4,1.8,1018.3,98,0,0,4,4.3,2.9,1018.3,0,23,96.6,0,0.4,0.9,18,98.4,0,2.3,2.5
90,9.21,6.5,1019.1,98,0,0,3.3,3.5,17,5.59,38,8.86,79,9.84,105,9.58,307,9.49,2.5,1018.8,97,0.1,0,3.6,4,2.2,1018.4,98,0,0,4,4.3,0.7,1018.3,0,23,96.4,0,0.2,0.7,19.1,98.4,0,2.3,2.5
90,9.21,6.1,1019.2,98,0,0,3.3,3.5,17,5.63,38,8.85,79,9.84,104,9.62,307,9.49,2.9,1018.9,98,0.1,0,3.7,4,4,1018.6,98,0.1,0,4,4.2,1.1,1018.5,0.1,24.1,95.8,0,0,0.6,19.4,98.5,0,2.4,2.6
90,9.21,6.1,1019.3,98,0,0,3.3,3.6,17,5.64,38,8.85,79,9.84,104,9.53,307,9.49,4,1018.9,98,0,0,3.7,4,4,1018.6,98,0,0,4,4.2,1.8,1018.6,0,26.3,96.6,0,0.2,0.7,19.4,98.5,0,2.4,2.6
90,9.21,5.4,1019.4,99,0,0,3.4,3.6,17,5.65,38,8.85,79,9.84,105,9.61,306,9.49,3.6,1019,98,0,0,3.7,4.1,4.7,1018.7,98,0,0,3.9,4.2,1.8,1018.6,0,25.9,96.4,0,0.3,0.8,20.5,98.6,0,2.3,2.5
90,9.2,5.4,1019.5,98,0,0,3.3,3.6,17,5.65,38,8.85,79,9.84,106,9.61,306,9.49,5,1019.1,97,0,0,3.7,4.1,5.8,1018.7,98,0.2,0,4,4.2,2.5,1018.7,0,25.9,94.4,0,-0.2,0.6,22.7,98.6,0,2.3,2.5
90,9.2,6.1,1019.6,98,0,0,3.4,3.7,16,5.58,38,8.85,79,9.84,106,9.54,307,9.49,4,1019.1,97,0.1,0,3.7,4.1,4.3,1018.8,99,0,0,4,4.2,4,1018.7,0,26.3,96.3,0,0.3,0.8,22,98.6,0,2.3,2.5
90,9.2,7.2,1019.7,96,0,0,3.2,3.8,16,5.58,38,8.85,79,9.84,105,9.6,307,9.49,4.7,1019.2,97,0.2,0,3.7,4.1,4,1018.8,99,0.1,0,4,4.2,3.2,1018.7,0,25.6,96.5,0,0.1,0.6,20.2,98.7,0,2.2,2.4
90,9.2,9,1019.8,95,0,0,2.9,3.7,17,5.57,38,8.85,79,9.84,105,9.61,307,9.49,5.4,1019.5,97,0,0,3.8,4.2,1.4,1018.9,99,0,0,4.1,4.3,2.2,1018.9,0,27.4,94.9,0,-0.2,0.5,22,98.7,0,2.1,2.3
90,9.2,7.2,1019.9,95,0,0,2.9,3.6,19,5.57,38,8.84,79,9.84,105,9.59,307,9.49,6.1,1019.5,96,0,0,3.8,4.3,2.2,1019.2,98,0.1,0,4.1,4.3,2.2,1019,0,31,94.4,0,-0.3,0.5,21.2,98.7,0,1.9,2.1
90,9.2,7.2,1020,96,0,0,3,3.6,19,5.57,38,8.85,79,9.84,104,9.62,307,9.49,5.8,1019.6,96,0,0,3.8,4.3,3.6,1019.2,98,0,0,4,4.3,1.8,1019.1,0,31,95.5,0,-0.3,0.3,22,98.7,0,1.9,2.1
90,9.2,6.8,1020.1,95,0,0,2.8,3.5,19,5.52,38,8.85,79,9.83,105,9.63,307,9.49,6.8,1019.7,96,0,0,3.7,4.3,4,1019.2,98,0,0,4,4.3,1.8,1019.2,0,33.1,94.9,0,-0.5,0.2,20.9,98.8,0,1.8,2
90,9.2,5.8,1020.2,96,0,0,2.8,3.4,22,5.49,38,8.84,79,9.83,104,9.56,307,9.48,9,1019.9,95,0.1,0,3.6,4.3,5,1019.4,98,0.1,0,4,4.3,1.1,1019.4,0,28.1,97.8,0,-0.3,0,21.2,98.8,0,1.7,1.9
90,9.2,7.2,1020.4,95,0,0,2.6,3.4,27,5.45,38,8.85,79,9.83,104,9.53,306,9.48,9.7,1020,96,0,0,3.7,4.3,6.8,1019.5,98,0.2,0,4,4.3,3.2,1019.4,0,25.2,98.3,0,-0.1,0.1,22.3,98.8,0,1.6,1.8
90,9.2,7.9,1020.5,93,0,0,2.4,3.4,30,5.33,38,8.85,79,9.83,105,9.63,306,9.48,9.7,1020.2,95,0.2,0,3.6,4.3,5.4,1019.8,98,0.1,0,4,4.3,5,1019.6,0,22.7,98.2,0,-0.1,0.1,23,98.8,0,1.5,1.7
90,9.2,8.6,1020.7,93,0,0,2.3,3.3,32,5.12,38,8.84,79,9.83,103,9.6,306,9.47,7.9,1020.3,95,0.2,0,3.6,4.3,7.2,1019.9,98,0.1,0,4.1,4.4,9,1019.9,0,23.8,97.6,0,-0.3,0,21.6,98.8,0,1.5,1.7
90,9.21,10.4,1020.8,92,0,0,2,3.2,32,4.98,37,8.85,79,9.83,108,9.63,306,9.47,8.6,1020.3,95,0,0,3.6,4.3,5.4,1020,98,0,0,4.1,4.4,12.2,1019.9,0,24.5,98.3,0,-0.3,-0.1,27.7,98.8,0,1.3,1.5
90,9.21,9.4,1021.1,94,0,0,2.2,3.1,33,4.87,38,8.84,79,9.83,114,9.64,306,9.47,7.6,1020.3,94,0,0,3.5,4.3,6.1,1020.1,98,0.1,0,4.1,4.4,10.8,1020,0,24.8,99.2,0,-0.4,-0.3,26.6,98.8,0,1.2,1.4
90,9.21,9.4,1021.1,93,0,0,1.9,2.9,34,4.78,38,8.84,79,9.83,120,9.62,306,9.47,9.4,1020.3,95,0,0,3.5,4.3,6.8,1020.1,98,0,0,4.2,4.4,9.4,1020,0,28.4,98,0,-0.8,-0.5,27.4,98.8,0,1.1,1.3
90,9.21,13.7,1021.3,92,0,0,1.7,2.8,39,4.63,38,8.85,79,9.83,121,9.62,306,9.47,7.6,1020.4,94,0,0,3.5,4.4,5,1020.2,98,0.1,0,4.1,4.4,11.9,1020.1,0,28.1,97.1,0,-0.9,-0.5,29.5,98.8,0,1,1.2
90,9.21,12.2,1021.3,94,0,0,1.8,2.7,43,4.52,38,8.85,79,9.83,123,9.63,306,9.47,7.9,1020.4,94,0,0,3.5,4.5,5,1020.2,98,0.2,0,4.1,4.4,14.4,1020.2,0,25.6,98.5,0,-0.9,-0.7,29.5,98.8,0,0.8,1
90,9.21,11.9,1021.4,95,0,0,1.9,2.6,46,4.39,38,8.85,79,9.83,123,9.58,306,9.47,7.6,1020.6,93,0,0,3.4,4.5,4.3,1020.3,98,0,0,4.2,4.5,13.7,1020.2,0,26.3,98,0,-1,-0.7,27.7,98.8,0,0.7,0.9
90,9.22,12.2,1021.6,95,0,0,1.8,2.5,46,4.36,38,8.86,79,9.83,125,9.53,306,9.47,8.6,1020.7,93,0,0,3.3,4.4,2.5,1020.3,98,0.1,0,4.3,4.6,13,1020.2,0,29.9,97.4,0,-1.1,-0.7,25.9,98.8,0,0.7,0.9
90,9.21,14.4,1021.7,95,0,0,1.8,2.5,44,4.31,38,8.85,79,9.83,126,9.64,306,9.47,12.6,1020.8,92,0,0,3.1,4.3,0.7,1020.3,98,0,0,4.3,4.6,14.4,1020.2,0,31.3,97.1,0,-1.1,-0.7,27,98.8,0,0.8,1
